Eigvals,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.561355887,2.013204996,0.55544131,0.435051079,0.397742023,0.306075624,0.252756082,0.190796149,0.158358523,0.130680873,0.11443258,0.080611174,0.063885661,0.057255144,0.042069154,0.036112413,0.02996622,0.024166633,0.018883553,0.014097767,0.007462716,0.004066697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion explained,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.341766011,0.268625318,0.074113465,0.058049595,0.053071385,0.040840184,0.033725668,0.02545825,0.021130043,0.017436968,0.015268931,0.010756084,0.008524371,0.00763965,0.005613358,0.00481854,0.003998443,0.003224594,0.002519664,0.001881089,0.000995763,0.000542626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T15.f,0.375945868,-0.027442183,-0.075726397,-0.030122029,0.117552533,0.13829023,-0.093666843,0.068660685,-0.045660433,0.028570823,-0.052987258,0.085259181,0.039744229,0.031352523,0.033779558,0.03367202,0.07100176,-0.015298081,-0.04174614,0.027544647,-0.013763342,0.002700216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T15.lg,-0.284971793,0.067253649,-0.186013615,0.081621731,0.047634932,0.083985548,-0.015282781,0.014185172,0.040365522,0.031680573,0.009475331,-0.017187222,0.003669381,-0.021207097,-0.032521183,-0.004557952,-0.010403649,0.01180967,0.00827736,0.015422388,-0.012164601,-0.016880423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T15.pv,-0.271912728,0.062510963,-0.059310834,0.049461486,-0.041121086,-0.022860709,-0.007371293,-0.057476087,0.011544375,-0.0006507,-0.004494297,0.06707049,0.003960143,-0.008977466,0.009040884,0.01001529,0.005930707,-0.015315873,-0.027549613,0.001908401,0.023582995,-0.026554465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T15.sm,-0.271344223,0.061158679,-0.069423525,0.047590169,-0.039074208,-0.015094188,-0.003905153,-0.042979613,0.016369292,-0.008208479,-0.017215626,0.06695923,0.008881151,-0.004727003,0.018353576,0.01834052,0.006603726,0.006664912,-0.033265419,-0.000194101,-0.000457558,0.006723802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T32.cs,-0.047414064,-0.378405353,-0.023202379,0.051520049,-0.05844982,-0.148909774,0.001447955,-0.121953265,-0.049019716,0.094536541,-0.048730059,0.0016835,0.000934202,0.017678572,0.004864831,-0.015695272,0.011235775,0.0187338,-0.017217491,-0.009457814,0.02117223,0.013622411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T32.f,-0.060768818,-0.405072307,-0.161080253,0.054699757,0.083414062,0.057988585,-0.033199835,0.043501539,-0.02345661,0.053198299,-0.011500405,-0.01793577,-0.029848454,-0.002195691,-0.031505335,-0.026406455,0.007445927,-0.012755139,0.017229993,0.008539638,0.038137358,-0.005095553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T32.lg,0.114155809,0.263921357,-0.086248485,0.073712999,-0.106248657,-0.10135461,-0.046020518,0.035513617,0.070449674,0.056429845,0.009818751,-0.019261438,0.039284156,0.024793797,0.017715339,0.000291822,-0.004549305,-0.026734181,0.013435751,0.010039579,0.001171675,0.007483763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T32.pv,-0.275451102,0.095251194,0.003088952,0.018670709,-0.063568456,-0.023859177,-0.061553966,-0.036398747,-0.010623248,-0.060367252,0.008246327,-0.052249163,-0.111823272,0.02650146,0.042290797,0.003671075,0.020818567,0.01491193,0.023628403,0.068034507,-0.00487222,0.011818613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T32.sm,0.332403749,-0.060906813,-0.004922264,-0.004879664,-0.122376862,-0.106358026,-0.072255143,0.113356792,0.044343613,-0.004261489,-0.014451168,0.058194953,-0.01634044,0.019998468,-0.002211563,-0.029100048,0.014894392,0.001776535,0.047972665,0.008481191,0.011139893,-0.01540849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T35.f,-0.066186053,-0.361305338,0.033984869,-0.002621823,-0.025643114,-0.013636967,0.048432589,0.059515799,0.066003267,-0.097535997,-0.011723195,-0.092419645,0.095432553,0.050822502,-0.033512563,0.042848304,0.035738155,0.031395549,-0.007122159,0.014569483,0.016808269,-0.000683298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T35.lg,-0.266493614,0.058602139,-0.051956973,0.069752677,-0.023072167,-0.016739178,0.02673561,0.005340314,0.047985812,-0.041526497,0.009731683,-0.024308828,0.028355428,0.016661232,-0.016303647,0.027381028,-0.044949689,-0.038499596,0.009840347,0.019574731,-0.003563746,0.0091914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T35.pv,0.066994851,0.258874877,0.055326046,-0.000633808,-0.036816761,0.028039215,-0.181548422,0.031342503,-0.151598011,-0.101250507,-0.193599929,-0.080598073,0.009155046,-0.012575885,-0.004684107,-0.040561337,-0.039661373,-0.016301527,-0.021191637,-0.008528438,0.004092651,-0.005010248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T35.sm,0.086372512,0.244528199,-0.033112946,0.041022839,-0.111709208,-0.055007724,-0.065874931,0.094604832,0.027472695,-0.030013816,0.056265354,0.060395894,0.000389408,-0.028142264,-0.015671437,-0.018688626,-0.009429598,0.012956958,-0.00571277,0.005891208,-0.005178606,-0.004547183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T37.cs,-0.028523363,-0.218059325,0.326841408,-0.144082977,0.128156858,0.065386097,-0.245892481,-0.097390361,0.218053022,0.050224178,-0.004681748,-0.01206742,0.004973314,-0.035929094,0.00665187,-0.004797958,-0.021168079,-0.001284571,-0.004243088,0.000167791,0.001115506,-0.000674111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T37.f,0.151369305,0.265180936,0.008264047,-0.000106456,0.021031527,0.053245574,-0.013036048,-0.138887291,0.024081445,-0.099171381,0.006950832,0.030752147,-0.062958996,0.046635303,-0.10700349,0.019677415,0.051962074,-0.051790046,0.014246986,-0.030748524,0.003881512,0.009218085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T37.lg,0.407669013,-0.045485121,-0.056938878,-0.036164102,-0.091802738,-0.053959718,0.006476395,-0.139768104,-0.028273662,0.034533015,0.012104585,-0.003743275,0.01172051,0.010358014,0.019464034,-0.009507775,0.003416337,0.008364093,-0.014394881,0.004695395,0.007603481,0.009215841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T37.pv,-0.239607708,0.124112203,0.209399128,-0.039228334,-0.052392902,0.152344504,-0.06183597,0.010006302,-0.130331008,0.083542565,0.078338754,0.038430043,0.065751531,0.122473148,-0.027409268,-0.027249631,-0.025855832,0.02501046,0.019990657,0.002106932,-0.003201923,0.006061753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T37.sm,-0.253444593,0.109128413,-0.076047242,0.124565211,0.194634943,0.095458444,0.009133822,0.002622815,0.025064167,0.027006619,-0.031215551,0.029136824,0.002802452,0.008095672,0.017677112,-0.023624685,0.014882673,0.00388984,0.012814622,0.003390011,-0.000636826,0.00476544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T38.f,-0.073833443,-0.305628011,0.142008832,-0.121681178,-0.154791033,0.096334153,0.165522656,0.065075736,0.007743187,0.059893782,-0.077694606,0.025214933,-0.029625672,0.006702326,-0.014696332,0.006578302,-0.021447429,-0.01818075,0.001087011,-0.004841091,-0.000747851,-0.000868025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T38.lg,0.333968385,-0.06524729,-0.021302453,-0.007608855,-0.090663403,-0.05956266,-0.040133829,0.155811067,0.062357661,-0.023627437,0.007878647,0.006280536,0.017338181,-0.001173028,0.016759929,0.034185733,-0.024999372,-0.026427132,-0.001411482,-0.015382399,-0.004477668,0.023472378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T38.pv,-0.266847987,0.109932577,0.116402632,-0.091829352,-0.154596896,0.137065749,0.077469751,0.026132691,-0.01574601,0.062962172,-0.040108404,-0.019991593,-0.056296713,-0.038503833,0.039486669,0.057925737,0.025233978,-0.015207516,0.007083359,-0.001502689,0.00569239,-0.003683462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T38.sm,-0.288785799,0.077277247,-0.134823046,0.067253284,0.011537594,0.092004765,-0.037644923,0.02581507,-0.005402195,0.0105127,0.041631048,-0.040732444,-0.02259975,-0.018774633,0.059968283,3.86E-05,0.002033482,-0.01038899,-0.000512269,-0.042164918,0.01379263,0.01720917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T39.cs,-0.276940359,0.073957695,0.025089299,0.019151813,-0.08301145,0.019390194,-0.003580241,-0.004998055,0.026634666,-0.075333876,0.023502737,-0.065465627,0.055330609,0.012073718,0.037212615,0.01389114,0.051318067,0.033746392,0.011289646,-0.037707562,-0.00210125,-0.015336739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T39.f,0.379936657,0.005522304,0.114374739,-0.041922993,0.094697116,0.055399511,0.151234061,0.010094835,0.01819855,-0.042429525,-0.015148355,-0.036258061,-0.001403849,-0.02160544,0.006658865,-0.037426093,0.02512652,0.01903674,-0.004000853,0.001201306,-0.007122011,0.010049279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T39.lg,-0.062673475,-0.404661219,-0.164006916,0.04758088,0.090266771,0.074393974,-0.015277393,0.060771744,-0.011838144,0.02759409,-0.020820842,-0.023260845,-0.02523159,-0.017880392,-0.028359227,0.009537401,-0.011130952,0.015428602,0.005122198,-0.020828392,-0.035486655,0.001087798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T39.pv,0.136057396,0.296518354,0.097960781,0.104160007,0.083609047,-0.132730138,-0.007783955,0.089608664,0.030320534,0.079651717,0.016537165,-0.050456455,-0.11032036,0.071764813,-0.031227494,0.03573256,-0.013109452,0.043120542,-0.051909966,-0.016352426,-0.003157773,-0.009750064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T39.sm,-0.009299573,-0.270472795,0.199580463,0.11330574,0.228791357,-0.058426076,0.114823732,0.061691474,-0.051110986,-0.048736499,0.01596933,0.023535141,-0.015856429,0.006307384,0.016713974,-0.006580482,-0.019288521,-0.014803729,-0.001442241,0.002965119,0.006564281,0.001168619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4.cs,-0.078137108,-0.318828866,0.151662909,-0.011397581,-0.078850491,-0.017561736,-0.098500708,0.027800251,-0.126569177,-0.057461908,0.172325767,0.001245311,-0.03557364,-0.04785153,0.02056658,-0.018942599,0.023840153,-0.01790891,-0.010058988,-0.012839829,-0.008196193,-0.004087439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4.f,0.395314698,-0.003378477,0.086283277,0.020936823,0.121312043,0.011700001,0.077874988,-0.019346566,-0.019012931,-0.059930428,0.030447685,0.007702132,-0.006339586,0.011310368,0.027304605,0.011907739,-0.031426076,-0.012796574,0.018911351,0.003117321,0.015866935,-0.009281194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4.lg,0.182867217,0.28728649,0.016779744,0.077936866,0.086720346,-0.002457184,0.085492614,-0.103711529,-0.003290476,-0.006169653,0.037548431,-0.034582981,0.02946063,0.003752912,0.050291296,-0.001392902,-0.029319955,-0.002359742,-0.009893616,0.010725716,-0.000718161,-0.003664125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4.pv,0.102815762,0.283539064,0.13958611,0.082266444,0.064529138,-0.073997445,-0.025773999,-0.009245958,-0.115822794,0.074945435,-0.001724971,0.002004652,0.048356854,-0.123205056,-0.057303487,0.080211742,0.009057743,0.025016181,0.030670643,0.012669962,0.006821014,0.005684471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4.sm,0.127038665,0.286364326,0.094654003,0.061710986,0.012751391,-0.087042483,0.067077912,0.049145599,0.046755423,0.062651276,-0.049931856,0.017534545,0.011991408,-0.01707177,0.026446697,-0.061988437,0.042790561,-0.001313708,0.022415826,-0.024641855,-0.001412991,-0.0003759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T44.f,-0.240436915,0.094950027,0.064721015,0.098606703,0.079271605,-0.017043724,0.041761621,-0.039301563,0.018503401,-0.050068995,-0.04015233,0.053219866,0.012031136,0.01007052,0.019111437,-0.00316897,-0.006651272,-0.009565454,0.023397097,-0.001901149,-0.018370504,-0.005935065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T44.lg,-0.267655631,0.083652779,0.030858751,0.027056082,-0.042920721,0.007909205,0.081176484,0.051069284,0.037498309,-0.000627315,0.06604299,-0.022229264,0.032580359,-0.056678873,-0.058218187,-0.067278173,0.00867595,-0.030319336,-0.058709446,0.024395042,0.002870421,0.005215954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T44.sm,-0.270393301,0.052606617,-0.072552168,0.05591064,-0.044990364,-0.024672809,0.000778985,-0.051682413,0.021217448,-0.019214828,-0.016202562,0.039750825,0.007046732,-0.011761726,-0.016617778,-0.016026778,-0.024735118,0.039173107,0.009838743,-0.017535657,-0.006116546,0.013234531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T6.f,-0.045520204,-0.369302127,0.027507871,0.061732859,-0.070282497,-0.157408725,0.021550552,-0.086002955,-0.030475224,0.046332743,-0.026959058,-0.03865227,0.019006075,0.018309465,-0.004787887,0.008403477,0.00417381,-0.050882666,0.009009962,0.00278643,-0.035028078,-0.012163409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T6.lg,0.443040345,-0.038752389,-0.161153958,-0.027302132,0.003481906,0.044646992,-0.008258061,-0.067364389,-0.020823045,0.093765966,0.044969335,-0.077180063,0.007633695,-0.001291693,0.001805237,-0.01473805,0.004471459,-0.012987187,0.006058079,-0.001145861,-0.011916231,-0.008098491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T6.sm,-0.258656263,0.13759885,-0.163606292,-0.333850436,0.174011312,-0.126665309,-0.003731287,0.032567057,-0.036959674,0.003482532,0.039422179,0.010894488,0.021067752,0.022476327,0.018630166,0.036295945,-0.02926443,-0.028555686,-0.002446697,-0.013762162,0.008496097,-0.004463887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T8.cs,-0.071242706,-0.385940992,-0.036254549,0.019332505,-0.037731181,-0.039869615,0.003202688,-0.027820547,-0.001405228,-0.060434258,-0.037143474,0.078291405,-0.018571861,-0.014540419,0.004046399,0.00926529,-0.025106351,0.035046828,-0.002949844,-0.001133616,-0.00101014,0.003377562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T8.f,0.402060974,-0.058914949,-0.170252262,-0.045080226,0.016541853,0.122495695,-0.010683402,0.004499316,0.00856501,-0.022344482,0.042064611,-0.018907539,-0.016804413,-0.019116125,-0.011729392,-0.006598575,-0.023310925,0.019913532,0.018832784,0.001731663,0.009444062,-0.000210062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T8.lg,0.370001269,-0.063066541,-0.068213966,-0.052385095,-0.073576257,0.023433929,0.005923932,-0.069645154,0.000171707,-0.080840384,0.014416637,0.044487397,-0.000221329,-0.015555937,0.001571816,0.010753196,-0.018058289,0.032521254,-0.017202946,-0.002454061,-0.010514003,-0.006434749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T8.pv,-0.251755587,0.139335015,-0.067988448,-0.386338839,0.095156347,-0.144118196,0.047697264,0.009047746,-0.022098924,-0.008460746,-0.022305422,-0.005724877,-0.010821945,-0.013500281,-0.018303555,-0.036618693,0.026065457,0.024917814,0.00974941,0.009305833,-0.009375605,0.003895023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T8.sm,0.120283934,0.241806141,-0.000237025,-0.092323379,-0.151412412,0.139823807,0.118997575,-0.033808306,0.029818716,0.017151577,-0.004897063,0.005169359,-0.006258632,-0.005873285,-0.004346637,0.000325163,-0.032851607,0.006241657,-0.007921345,0.003858252,0.001337083,-0.005989724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,